Distance_m,Current_Mag,Current_Phase_deg,Field_Mag,Field_dB
384.093844,4.952565e-05,77.714,2.959462e-01,-36.561
384.171111,5.233710e-05,-13.820,2.985144e-01,-36.487
384.248378,4.958881e-05,-109.417,2.965041e-01,-36.546
384.325645,5.194170e-05,159.736,2.990558e-01,-36.473
384.402912,4.970190e-05,63.499,2.971872e-01,-36.528
384.480179,5.146810e-05,-26.790,2.995599e-01,-36.460
384.557446,4.984931e-05,-123.523,2.979541e-01,-36.507
384.634712,5.093088e-05,146.587,2.999926e-01,-36.449
384.711979,5.001274e-05,49.529,2.987609e-01,-36.486
384.789246,5.034735e-05,-40.145,3.003305e-01,-36.441
384.866513,5.017234e-05,-137.339,2.995673e-01,-36.464
384.943780,4.973680e-05,133.007,3.005640e-01,-36.436
385.021047,5.030782e-05,35.872,3.003404e-01,-36.443
385.098314,4.911954e-05,-53.962,3.006977e-01,-36.434
385.175581,5.039961e-05,-150.842,3.010554e-01,-36.424
385.252848,4.851587e-05,118.951,3.007493e-01,-36.434
385.330115,5.042982e-05,22.510,3.016949e-01,-36.408
385.407382,4.794491e-05,-68.248,3.007453e-01,-36.436
385.484649,5.038309e-05,-164.086,3.022479e-01,-36.394
385.561915,4.742338e-05,104.456,3.007180e-01,-36.439
385.639182,5.024727e-05,9.354,3.027089e-01,-36.382
385.716449,4.696448e-05,-82.920,3.007016e-01,-36.441
385.793716,5.001390e-05,-177.187,3.030767e-01,-36.373
385.870983,4.657692e-05,89.649,3.007287e-01,-36.442
385.948250,4.967860e-05,-3.731,3.033539e-01,-36.367
386.025517,4.626420e-05,-97.812,3.008275e-01,-36.441
386.102784,4.924122e-05,169.701,3.035467e-01,-36.363
386.180051,4.602435e-05,74.726,3.010197e-01,-36.437
386.257318,4.870588e-05,-16.911,3.036651e-01,-36.362
386.334585,4.585003e-05,-112.713,3.013194e-01,-36.430
386.411852,4.808085e-05,156.410,3.037221e-01,-36.362
386.489118,4.572905e-05,59.897,3.017318e-01,-36.420
386.566385,4.737824e-05,-30.356,3.037344e-01,-36.363
386.643652,4.564527e-05,-127.427,3.022540e-01,-36.407
386.720919,4.661359e-05,142.774,3.037215e-01,-36.365
386.798186,4.557973e-05,45.328,3.028751e-01,-36.391
386.875453,4.580519e-05,-44.217,3.037055e-01,-36.368
386.952720,4.551190e-05,-141.829,3.035777e-01,-36.372
387.029987,4.497333e-05,128.662,3.037101e-01,-36.369
387.107254,4.542103e-05,31.100,3.043394e-01,-36.352
387.184521,4.413932e-05,-58.597,3.037594e-01,-36.370
387.261788,4.528726e-05,-155.889,3.051350e-01,-36.331
387.339055,4.332429e-05,114.007,3.038771e-01,-36.368
387.416321,4.509277e-05,17.193,3.059378e-01,-36.310
387.493588,4.254802e-05,-73.520,3.040844e-01,-36.364
387.570855,4.482257e-05,-169.669,3.067224e-01,-36.290
387.648122,4.182757e-05,98.837,3.043990e-01,-36.357
387.725389,4.446527e-05,3.506,3.074661e-01,-36.270
387.802656,4.117612e-05,-88.902,3.048334e-01,-36.346
387.879923,4.401349e-05,176.696,3.081507e-01,-36.253
387.957190,4.060195e-05,83.290,3.053942e-01,-36.332
388.034457,4.346422e-05,-10.123,3.087640e-01,-36.237
388.111724,4.010769e-05,-104.558,3.060808e-01,-36.314
388.188991,4.281891e-05,163.023,3.093000e-01,-36.224
388.266258,3.969016e-05,67.587,3.068856e-01,-36.293
388.343524,4.208343e-05,-23.891,3.097596e-01,-36.213
388.420791,3.934055e-05,-120.245,3.077943e-01,-36.269
388.498058,4.126792e-05,149.109,3.101498e-01,-36.204
388.575325,3.904517e-05,51.973,3.087875e-01,-36.243
388.652592,4.038635e-05,-38.003,3.104820e-01,-36.196
388.729859,3.878650e-05,-135.739,3.098422e-01,-36.215
388.807126,3.945605e-05,134.752,3.107710e-01,-36.190
388.884393,3.854460e-05,36.633,3.109331e-01,-36.186
388.961660,3.849695e-05,-52.646,3.110349e-01,-36.184
389.038927,3.829851e-05,-150.906,3.120317e-01,-36.157
389.116194,3.753064e-05,119.791,3.112971e-01,-36.179
389.193461,3.802767e-05,21.642,3.131040e-01,-36.129
389.270727,3.657929e-05,-67.946,3.115878e-01,-36.172
389.347994,3.771326e-05,-165.734,3.141121e-01,-36.103
389.425261,3.566425e-05,104.145,3.119361e-01,-36.164
389.502528,3.733928e-05,6.951,3.150284e-01,-36.079
389.579795,3.480450e-05,-83.924,3.123537e-01,-36.154
389.657062,3.689402e-05,179.670,3.158469e-01,-36.059
389.734329,3.401366e-05,87.870,3.128385e-01,-36.143
389.811596,3.637584e-05,-7.607,3.165565e-01,-36.041
389.888863,3.326555e-05,-100.430,3.134157e-01,-36.128
389.966130,3.615879e-05,165.291,3.171160e-01,-36.027
390.043397,3.504615e-05,71.888,3.142448e-01,-36.107
390.120664,3.930993e-05,-21.209,3.179210e-01,-36.007
390.197931,3.761240e-05,-115.199,3.154578e-01,-36.075
390.275197,4.087874e-05,152.652,3.187818e-01,-35.985
390.352464,3.899573e-05,58.019,3.167309e-01,-36.042
390.429731,4.185037e-05,-33.389,3.195162e-01,-35.967
390.506998,4.008465e-05,-128.632,3.180612e-01,-36.008
390.584265,4.252827e-05,140.573,3.202508e-01,-35.949
390.661532,4.103074e-05,44.811,3.193661e-01,-35.974
390.738799,4.301719e-05,-45.495,3.208810e-01,-35.933
390.816066,4.189173e-05,-141.663,3.207439e-01,-35.938
390.893333,4.337241e-05,128.388,3.215528e-01,-35.917
390.970600,4.269284e-05,31.941,3.220406e-01,-35.905
391.047867,4.363026e-05,-57.789,3.221174e-01,-35.903
391.125134,4.344447e-05,-154.379,3.233608e-01,-35.871
391.202400,4.381822e-05,115.965,3.228132e-01,-35.886
391.279667,4.414931e-05,19.372,3.246524e-01,-35.838
391.356934,4.395903e-05,-70.352,3.234000e-01,-35.872
391.434201,4.480586e-05,-166.812,3.257803e-01,-35.810
391.511468,4.407234e-05,103.258,3.240651e-01,-35.856
391.588735,4.541048e-05,7.063,3.269950e-01,-35.779
391.666002,4.417550e-05,-83.202,3.248779e-01,-35.836
391.743269,4.595868e-05,-179.012,3.280858e-01,-35.752
391.820536,4.428370e-05,90.275,3.255857e-01,-35.819
391.897803,4.644600e-05,-5.048,3.289550e-01,-35.731
391.975070,4.440991e-05,-96.302,3.263304e-01,-35.801
392.052337,4.686865e-05,168.945,3.298502e-01,-35.709
392.129603,4.456466e-05,77.077,3.273021e-01,-35.777
392.206870,4.722397e-05,-17.047,3.307888e-01,-35.686
392.284137,4.475586e-05,-109.572,3.283526e-01,-35.751
392.361404,4.751076e-05,156.965,3.315584e-01,-35.667
392.438671,4.498860e-05,63.764,3.292987e-01,-35.727
392.515938,4.772951e-05,-29.032,3.320979e-01,-35.655
392.593205,4.526509e-05,-122.899,3.301877e-01,-35.706
392.670472,4.788249e-05,144.950,3.325587e-01,-35.644
392.747739,4.558469e-05,50.453,3.311804e-01,-35.681
392.825006,4.797385e-05,-41.102,3.330968e-01,-35.632
392.902273,4.594409e-05,-136.166,3.323446e-01,-35.653
392.979540,4.800956e-05,132.801,3.337312e-01,-35.617
393.056806,4.633761e-05,37.255,3.336045e-01,-35.621
393.134073,4.799733e-05,-53.350,3.343724e-01,-35.602
393.211340,4.675756e-05,-149.275,3.348250e-01,-35.591
393.288607,4.794639e-05,120.437,3.349232e-01,-35.590
393.365874,4.719476e-05,24.250,3.359069e-01,-35.565
393.443141,4.786730e-05,-65.847,3.353486e-01,-35.580
393.520408,4.763901e-05,-162.166,3.368262e-01,-35.543
393.597675,4.777154e-05,107.797,3.356854e-01,-35.573
393.674942,4.807963e-05,11.475,3.376212e-01,-35.524
393.752209,4.767119e-05,-78.636,3.360121e-01,-35.567
393.829476,4.850598e-05,-174.828,3.383557e-01,-35.507
393.906743,4.757844e-05,94.858,3.364111e-01,-35.558
393.984009,4.890793e-05,-1.081,3.390861e-01,-35.490
394.061276,4.750507e-05,-91.718,3.369420e-01,-35.546
394.138543,4.927624e-05,172.709,3.398441e-01,-35.473
394.215810,4.746199e-05,81.643,3.376298e-01,-35.530
394.293077,4.960301e-05,-13.467,3.406333e-01,-35.454
394.370344,4.745868e-05,-105.050,3.384678e-01,-35.510
394.447611,4.988188e-05,160.382,3.414354e-01,-35.435
394.524878,4.750277e-05,68.217,3.394258e-01,-35.487
394.602145,5.010835e-05,-25.758,3.422206e-01,-35.417
394.679412,4.759960e-05,-118.544,3.404613e-01,-35.463
394.756679,5.027989e-05,148.104,3.429575e-01,-35.400
394.833946,4.775203e-05,54.683,3.415291e-01,-35.437
394.911212,5.039607e-05,-38.045,3.436199e-01,-35.385
394.988479,4.796024e-05,-132.088,3.425874e-01,-35.412
395.065746,5.045857e-05,135.783,3.441913e-01,-35.372
395.143013,4.822178e-05,41.159,3.436022e-01,-35.388
395.220280,5.047119e-05,-50.424,3.446661e-01,-35.362
395.297547,4.853172e-05,-145.565,3.445482e-01,-35.366
395.374814,5.043971e-05,123.325,3.450490e-01,-35.354
395.452081,4.888295e-05,27.752,3.454091e-01,-35.346
395.529348,5.037174e-05,-62.980,3.453531e-01,-35.348
395.606615,4.926659e-05,-158.882,3.461760e-01,-35.328
395.683882,5.027647e-05,110.653,3.455977e-01,-35.344
395.761149,4.967248e-05,14.538,3.468466e-01,-35.313
395.838415,5.016439e-05,-75.780,3.458056e-01,-35.340
395.915682,5.008963e-05,-171.985,3.474235e-01,-35.301
395.992949,5.004686e-05,97.717,3.460006e-01,-35.337
396.070216,5.050684e-05,1.548,3.479131e-01,-35.290
396.147483,4.993571e-05,-88.856,3.462058e-01,-35.334
396.224750,5.091313e-05,175.135,3.483244e-01,-35.281
396.302017,4.984272e-05,84.502,3.464418e-01,-35.329
396.379284,5.129822e-05,-11.231,3.486686e-01,-35.275
396.456551,4.977913e-05,-102.203,3.467255e-01,-35.324
396.533818,5.165296e-05,162.444,3.489583e-01,-35.269
396.611085,4.975507e-05,71.037,3.470695e-01,-35.317
396.688352,5.196964e-05,-23.849,3.492071e-01,-35.265
396.765618,4.977909e-05,-115.767,3.474818e-01,-35.308
396.842885,5.224230e-05,149.878,3.494294e-01,-35.261
396.920152,4.985772e-05,57.397,3.479657e-01,-35.298
396.997419,5.246691e-05,-36.384,3.496398e-01,-35.257
397.074686,4.999514e-05,-129.458,3.485200e-01,-35.286
397.151953,5.264153e-05,137.353,3.498533e-01,-35.254
397.229220,5.019292e-05,43.683,3.491400e-01,-35.272
397.306487,5.276637e-05,-48.923,3.500842e-01,-35.250
397.383754,5.045001e-05,-143.165,3.498177e-01,-35.257
397.461021,5.284377e-05,124.778,3.503467e-01,-35.245
397.538288,5.076277e-05,30.011,3.505429e-01,-35.241
397.615555,5.287819e-05,-61.556,3.506535e-01,-35.239
397.692821,5.112523e-05,-156.778,3.513040e-01,-35.224
397.770088,5.287599e-05,112.068,3.510161e-01,-35.232
397.847355,5.152942e-05,16.478,3.520886e-01,-35.206
397.924622,5.284529e-05,-74.360,3.514439e-01,-35.223
398.001889,5.196579e-05,-170.215,3.528849e-01,-35.188
398.079156,5.279565e-05,99.155,3.519443e-01,-35.212
398.156423,5.242373e-05,3.148,3.536817e-01,-35.170
398.233690,5.273773e-05,-87.392,3.525221e-01,-35.199
398.310957,5.289208e-05,176.567,3.544694e-01,-35.152
398.388224,5.268285e-05,85.999,3.531796e-01,-35.185
398.465491,5.335965e-05,-9.959,3.552399e-01,-35.135
398.542758,5.264257e-05,-100.672,3.539164e-01,-35.169
398.620024,5.381568e-05,163.567,3.559874e-01,-35.119
398.697291,5.262814e-05,72.599,3.547297e-01,-35.150
398.774558,5.425033e-05,-22.863,3.567083e-01,-35.103
398.851825,5.264999e-05,-114.182,3.556135e-01,-35.130
398.929092,5.465501e-05,150.745,3.574022e-01,-35.088
399.006359,5.271725e-05,58.995,3.565580e-01,-35.109
399.083626,5.502274e-05,-35.618,3.580727e-01,-35.073
399.160893,5.283724e-05,-127.862,3.575498e-01,-35.087
399.238160,5.534834e-05,138.037,3.587266e-01,-35.059
399.315427,5.301512e-05,45.262,3.585741e-01,-35.063
399.392694,5.562869e-05,-48.299,3.593699e-01,-35.045
399.469961,5.325360e-05,-141.620,3.596189e-01,-35.040
399.547227,5.586280e-05,125.362,3.600059e-01,-35.031
399.624494,5.355272e-05,31.503,3.606735e-01,-35.016
399.701761,5.605204e-05,-60.990,3.606414e-01,-35.018
399.779028,5.390956e-05,-155.354,3.617191e-01,-34.993
399.856295,5.620019e-05,112.635,3.612930e-01,-35.004
399.933562,5.431618e-05,17.827,3.627334e-01,-34.970
400.010829,5.642756e-05,-73.614,3.619737e-01,-34.989
400.088096,5.514612e-05,-168.467,3.637538e-01,-34.947
400.165363,5.692462e-05,100.439,3.627358e-01,-34.973
400.242630,5.589483e-05,5.178,3.647614e-01,-34.925
400.319897,5.719946e-05,-85.717,3.635385e-01,-34.955
400.397164,5.658492e-05,178.805,3.656997e-01,-34.904
400.474430,5.740721e-05,88.044,3.643782e-01,-34.937
400.551697,5.725720e-05,-7.545,3.665891e-01,-34.885
400.628964,5.758188e-05,-98.263,3.652502e-01,-34.918
400.706231,5.791625e-05,166.138,3.673953e-01,-34.868
400.783498,5.774308e-05,75.369,3.661715e-01,-34.897
400.860765,5.855887e-05,-20.142,3.681485e-01,-34.851
400.938032,5.790589e-05,-111.055,3.671155e-01,-34.877
401.015299,5.917933e-05,153.615,3.688142e-01,-34.837
401.092566,5.808305e-05,62.470,3.680970e-01,-34.855
401.169833,5.977128e-05,-32.595,3.694413e-01,-34.824
401.247100,5.828554e-05,-124.048,3.691020e-01,-34.833
401.324367,6.032863e-05,141.224,3.699874e-01,-34.813
401.401633,5.852263e-05,49.398,3.700981e-01,-34.811
401.478900,6.084621e-05,-44.935,3.704966e-01,-34.803
401.556167,5.880170e-05,-137.183,3.711216e-01,-34.789
401.633434,6.132007e-05,128.920,3.709859e-01,-34.793
401.710701,5.912811e-05,36.220,3.721180e-01,-34.768
401.787968,6.174778e-05,-57.219,3.714215e-01,-34.785
401.865235,5.950500e-05,-150.383,3.730640e-01,-34.747
401.942502,6.212854e-05,116.641,3.718477e-01,-34.776
402.019769,5.993329e-05,23.020,3.739914e-01,-34.727
402.097036,6.246327e-05,-69.510,3.723051e-01,-34.767
402.174303,6.041167e-05,-163.564,3.748804e-01,-34.708
402.251570,6.275463e-05,104.323,3.727732e-01,-34.758
402.328836,6.093671e-05,9.877,3.756797e-01,-34.691
402.406103,6.300694e-05,-81.870,3.732374e-01,-34.749
402.483370,6.150310e-05,-176.650,3.763760e-01,-34.677
402.560637,6.322605e-05,91.907,3.737253e-01,-34.739
402.637904,6.210390e-05,-3.140,3.769906e-01,-34.665
402.715171,6.341918e-05,-94.352,3.742737e-01,-34.728
402.792438,6.273094e-05,170.413,3.775380e-01,-34.654
402.869705,6.359464e-05,79.349,3.748933e-01,-34.716
402.946972,6.337517e-05,-15.990,3.780076e-01,-34.645
403.024239,6.376160e-05,-106.991,3.755679e-01,-34.702
403.101506,6.402707e-05,157.652,3.783775e-01,-34.638
403.178773,6.392969e-05,66.626,3.762744e-01,-34.687
403.256039,6.467707e-05,-28.662,3.786345e-01,-34.633
403.333306,6.410867e-05,-119.799,3.769982e-01,-34.672
403.410573,6.531589e-05,145.064,3.787824e-01,-34.632
403.487840,6.430803e-05,53.738,3.777360e-01,-34.657
403.565107,6.593494e-05,-41.172,3.788402e-01,-34.632
403.642374,6.453660e-05,-132.759,3.784901e-01,-34.641
403.719641,6.652657e-05,132.623,3.788337e-01,-34.634
403.796908,6.480216e-05,40.716,3.792609e-01,-34.625
403.874175,6.708440e-05,-53.557,3.787885e-01,-34.637
403.951442,6.511112e-05,-145.830,3.800424e-01,-34.609
404.028709,6.760347e-05,120.281,3.787261e-01,-34.640
404.105976,6.546823e-05,27.612,3.808209e-01,-34.593
404.183242,6.808039e-05,-65.871,3.786629e-01,-34.643
404.260509,6.587634e-05,-158.950,3.815770e-01,-34.577
404.337776,6.851351e-05,107.981,3.786114e-01,-34.646
404.415043,6.633632e-05,14.493,3.822877e-01,-34.563
404.492310,6.890288e-05,-78.172,3.785812e-01,-34.648
404.569577,6.684702e-05,-172.051,3.829302e-01,-34.550
404.646844,6.925031e-05,95.664,3.785811e-01,-34.650
404.724111,6.740531e-05,1.427,3.834835e-01,-34.539
404.801378,6.955924e-05,-90.518,3.786193e-01,-34.651
404.878645,6.800630e-05,174.933,3.839305e-01,-34.530
404.955912,6.983469e-05,83.276,3.787037e-01,-34.650
405.033179,6.864351e-05,-11.527,3.842588e-01,-34.525
405.110445,7.008303e-05,-102.959,3.788411e-01,-34.649
405.187712,6.930921e-05,162.051,3.844609e-01,-34.522
405.264979,7.031183e-05,70.773,3.790374e-01,-34.646
405.342246,6.999475e-05,-24.330,3.845342e-01,-34.522
405.419513,7.052951e-05,-115.529,3.792961e-01,-34.642
405.496780,7.069090e-05,149.330,3.844810e-01,-34.525
405.574047,7.074510e-05,58.132,3.796180e-01,-34.636
405.651314,7.138828e-05,-36.969,3.843078e-01,-34.530
405.728581,7.096788e-05,-128.242,3.800010e-01,-34.629
405.805848,7.207764e-05,136.771,3.840251e-01,-34.538
405.883115,7.120703e-05,45.350,3.804395e-01,-34.620
405.960382,7.275024e-05,-49.454,3.836465e-01,-34.548
406.037648,7.147124e-05,-141.088,3.809246e-01,-34.611
406.114915,7.339814e-05,124.352,3.831887e-01,-34.560
406.192182,7.176838e-05,32.448,3.814445e-01,-34.601
406.269449,7.401447e-05,-61.816,3.826702e-01,-34.574
406.346716,7.210518e-05,-154.036,3.819850e-01,-34.590
406.423983,7.459364e-05,112.037,3.821113e-01,-34.588
406.501250,7.248690e-05,19.466,3.825297e-01,-34.580
406.578517,7.513148e-05,-74.098,3.815329e-01,-34.603
406.655784,7.291715e-05,-167.037,3.830612e-01,-34.569
406.733051,7.562541e-05,99.775,3.809562e-01,-34.618
406.810318,7.339772e-05,6.461,3.835616e-01,-34.559
406.887585,7.607449e-05,-86.353,3.804017e-01,-34.632
406.964851,7.392850e-05,179.968,3.840134e-01,-34.551
407.042118,7.647941e-05,87.514,3.798884e-01,-34.646
407.119385,7.450749e-05,-6.508,3.844002e-01,-34.544
407.196652,7.684251e-05,-98.632,3.794337e-01,-34.658
407.273919,7.513092e-05,167.039,3.847072e-01,-34.539
407.351186,7.716768e-05,75.203,3.790522e-01,-34.668
407.428453,7.579338e-05,-19.386,3.849221e-01,-34.535
407.505720,7.746023e-05,-110.984,3.787552e-01,-34.676
407.582987,7.648810e-05,154.222,3.850356e-01,-34.534
407.660254,7.772676e-05,62.802,3.785507e-01,-34.683
407.737521,7.720720e-05,-32.134,3.850415e-01,-34.536
407.814788,7.797488e-05,-123.443,3.784427e-01,-34.687
407.892054,7.794198e-05,141.548,3.849370e-01,-34.540
407.969321,7.821303e-05,50.280,3.784314e-01,-34.689
408.046588,7.868329e-05,-44.732,3.847231e-01,-34.546
408.123855,7.845016e-05,-136.030,3.785130e-01,-34.689
408.201122,7.942186e-05,129.026,3.844038e-01,-34.555
408.278389,7.869544e-05,37.627,3.786807e-01,-34.686
408.355656,8.014854e-05,-57.180,3.839857e-01,-34.566
408.432923,7.895794e-05,-148.746,3.789258e-01,-34.682
408.510190,8.085468e-05,116.647,3.834762e-01,-34.580
408.587457,7.924628e-05,24.852,3.792386e-01,-34.677
408.664724,8.153234e-05,-69.497,3.828840e-01,-34.595
408.741991,7.956837e-05,-161.574,3.796076e-01,-34.670
408.819257,8.217453e-05,104.383,3.822225e-01,-34.611
408.896524,7.993107e-05,11.981,3.800130e-01,-34.662
408.973791,8.277536e-05,-81.716,3.815178e-01,-34.629
409.051058,8.034000e-05,-174.478,3.804196e-01,-34.655
409.128325,8.333023e-05,92.198,3.808103e-01,-34.647
409.205592,8.079931e-05,-0.944,3.807856e-01,-34.648
409.282859,8.383589e-05,-93.878,3.801309e-01,-34.664
409.360126,8.131152e-05,172.588,3.811007e-01,-34.643
409.437393,8.429063e-05,80.050,3.794604e-01,-34.681
409.514660,8.187730e-05,-13.878,3.814055e-01,-34.637
409.591927,8.469487e-05,-106.019,3.787630e-01,-34.699
409.669194,8.249399e-05,159.659,3.816931e-01,-34.632
409.746460,8.505568e-05,67.920,3.781186e-01,-34.715
409.823727,8.313812e-05,-26.824,3.818316e-01,-34.631
409.900994,8.552341e-05,-118.006,3.776300e-01,-34.728
409.978261,8.357853e-05,145.533,3.818454e-01,-34.632
410.055528,8.287037e-05,50.261,3.762786e-01,-34.761
410.132795,8.112455e-05,-49.106,3.801499e-01,-34.673
410.210062,8.023773e-05,-142.915,3.734906e-01,-34.827
410.287329,8.046290e-05,118.927,3.778697e-01,-34.726
410.364596,7.898950e-05,25.575,3.710705e-01,-34.885
410.441863,8.043397e-05,-71.976,3.753438e-01,-34.786
410.519130,7.826017e-05,-165.402,3.686483e-01,-34.944
410.596397,8.061729e-05,97.691,3.728039e-01,-34.847
410.673663,7.786590e-05,3.929,3.665549e-01,-34.995
410.750930,8.086187e-05,-92.262,3.697911e-01,-34.919
410.828197,7.773661e-05,173.481,3.645632e-01,-35.044
410.905464,8.109034e-05,78.054,3.669946e-01,-34.987
410.982731,7.783328e-05,-16.780,3.627645e-01,-35.088
411.059998,8.126073e-05,-111.438,3.636810e-01,-35.067
411.137265,7.812487e-05,153.137,3.609361e-01,-35.134
411.214532,8.135312e-05,59.204,3.607443e-01,-35.139
411.291799,7.858000e-05,-36.770,3.594755e-01,-35.171
411.369066,8.136334e-05,-130.068,3.575149e-01,-35.219
411.446333,7.916417e-05,133.500,3.574987e-01,-35.220
411.523600,8.129905e-05,40.711,3.542973e-01,-35.299
411.600866,7.983966e-05,-56.050,3.559921e-01,-35.259
411.678133,8.117684e-05,-148.488,3.517065e-01,-35.365
411.755400,8.056667e-05,114.574,3.543745e-01,-35.300
411.832667,8.101953e-05,22.315,3.487522e-01,-35.440
411.909934,8.130511e-05,-74.633,3.520801e-01,-35.358
411.987201,8.085360e-05,-166.892,3.458634e-01,-35.513
412.064468,8.201663e-05,96.315,3.500387e-01,-35.410
412.141735,8.070653e-05,3.885,3.438484e-01,-35.566
412.219002,8.266645e-05,-92.598,3.483454e-01,-35.454
412.296269,8.060433e-05,174.649,3.421549e-01,-35.610
412.373536,8.322496e-05,78.608,3.461590e-01,-35.510
412.450803,8.056913e-05,-14.592,3.401072e-01,-35.664
412.528069,8.366900e-05,-110.089,3.432942e-01,-35.584
412.605336,8.061716e-05,156.176,3.379861e-01,-35.720
412.682603,8.398266e-05,61.288,3.403933e-01,-35.659
412.759870,8.075725e-05,-33.028,3.364414e-01,-35.762
412.837137,8.415782e-05,-127.285,3.380071e-01,-35.722
412.914404,8.099001e-05,137.813,3.356417e-01,-35.784
412.991671,8.419411e-05,44.169,3.360844e-01,-35.773
413.068938,8.130767e-05,-51.282,3.351878e-01,-35.797
413.146205,8.409872e-05,-144.371,3.342045e-01,-35.824
413.223472,8.169478e-05,119.703,3.345500e-01,-35.816
413.300739,8.388566e-05,27.075,3.320305e-01,-35.882
413.378006,8.212938e-05,-69.218,3.334459e-01,-35.846
413.455272,8.357480e-05,-161.509,3.295413e-01,-35.949
413.532539,8.258480e-05,101.962,3.319248e-01,-35.887
413.609806,8.319052e-05,9.865,3.269908e-01,-36.018
413.687073,8.303159e-05,-86.754,3.302418e-01,-35.933
413.764340,8.276012e-05,-178.810,3.247365e-01,-36.080
413.841607,8.343965e-05,84.633,3.286828e-01,-35.976
413.918874,8.231201e-05,-7.538,3.230741e-01,-36.126
413.996141,8.378014e-05,-103.886,3.274424e-01,-36.010
414.073408,8.187372e-05,163.685,3.221474e-01,-36.153
414.150675,8.402726e-05,67.680,3.265802e-01,-36.035
414.227942,8.146994e-05,-25.134,3.219363e-01,-36.160
414.305209,8.415969e-05,-120.685,3.260403e-01,-36.051
414.382476,8.112074e-05,146.018,3.222979e-01,-36.152
414.459742,8.416172e-05,51.004,3.257008e-01,-36.062
