% MoM Surface Current Results - Generated: 2025-06-01 15:59:53
% Distance(m)	Magnitude(A/m)	Real(A/m)	Imag(A/m)	Phase(deg)
587.692170	1.811676e-03	-1.809801e-03	8.240948e-05	177.393
587.769437	1.815989e-03	6.841868e-06	1.815976e-03	89.784
587.846704	1.820080e-03	1.818766e-03	6.913662e-05	2.177
587.923971	1.824397e-03	1.452022e-04	-1.818609e-03	-85.435
588.001238	1.828498e-03	-1.815042e-03	-2.214224e-04	-173.045
588.078505	1.832817e-03	-2.974542e-04	1.808519e-03	99.340
588.155772	1.836930e-03	1.798581e-03	3.733847e-04	11.728
588.233039	1.841248e-03	4.488492e-04	-1.785702e-03	-75.891
588.310306	1.845372e-03	-1.769425e-03	-5.239589e-04	-163.505
588.387572	1.849688e-03	-5.983243e-04	1.750244e-03	108.873
588.464839	1.853824e-03	1.727705e-03	6.720862e-04	21.256
588.542106	1.858135e-03	7.448258e-04	-1.702322e-03	-66.369
588.619373	1.862284e-03	-1.673639e-03	-8.167212e-04	-153.988
588.696640	1.866585e-03	-8.873172e-04	1.642196e-03	118.383
588.773907	1.870750e-03	1.607533e-03	9.568393e-04	30.762
588.851174	1.875038e-03	1.024786e-03	-1.570217e-03	-56.870
588.928441	1.879219e-03	-1.529776e-03	-1.091444e-03	-144.493
589.005708	1.883490e-03	-1.156249e-03	1.486816e-03	127.871
589.082975	1.887692e-03	1.440841e-03	1.219573e-03	40.246
589.160242	1.891938e-03	1.280764e-03	-1.392506e-03	-47.394
589.237509	1.896168e-03	-1.341278e-03	-1.340309e-03	-135.021
589.314775	1.900377e-03	-1.397427e-03	1.287878e-03	137.336
589.392042	1.904649e-03	1.231710e-03	1.452783e-03	49.708
589.469309	1.908799e-03	1.505383e-03	-1.173599e-03	-37.940
589.546576	1.913143e-03	-1.112831e-03	-1.556189e-03	-125.569
589.623843	1.917186e-03	-1.603820e-03	1.050410e-03	146.778
589.701110	1.921680e-03	9.853883e-04	1.649807e-03	59.151
589.778377	1.925474e-03	1.691931e-03	-9.191400e-04	-28.513
589.855644	1.930341e-03	-8.501374e-04	-1.733056e-03	-116.130
589.932911	1.933188e-03	-1.768981e-03	7.796937e-04	156.214
590.010178	1.949834e-03	6.953904e-04	1.821616e-03	69.106
590.087445	1.983696e-03	1.890911e-03	-5.995873e-04	-17.593
590.164712	2.004914e-03	-5.088962e-04	-1.939253e-03	-104.704
590.241978	2.021640e-03	-1.978172e-03	4.169690e-04	168.097
590.319245	2.036095e-03	3.235001e-04	2.010232e-03	80.858
590.396512	2.048990e-03	2.036159e-03	-2.289412e-04	-6.415
590.473779	2.060810e-03	-1.331254e-04	-2.056506e-03	-93.704
590.551046	2.071702e-03	-2.071379e-03	3.658629e-05	178.988
590.628313	2.081945e-03	-6.079845e-05	2.081057e-03	91.673
590.705580	2.091519e-03	2.085507e-03	1.584737e-04	4.345
590.782847	2.100659e-03	2.565488e-04	-2.084935e-03	-82.985
590.860114	2.109266e-03	-2.079269e-03	-3.544630e-04	-170.326
590.937381	2.117570e-03	-4.523212e-04	2.068697e-03	102.334
591.014648	2.125420e-03	2.053141e-03	5.495628e-04	14.985
591.091915	2.133058e-03	6.462923e-04	-2.032791e-03	-72.363
591.169181	2.140291e-03	-2.007574e-03	-7.419524e-04	-159.717
591.246448	2.147380e-03	-8.366499e-04	1.977690e-03	112.930
591.323715	2.154099e-03	1.943078e-03	9.298327e-04	25.573
591.400982	2.160726e-03	1.021612e-03	-1.903955e-03	-61.783
591.478249	2.167006e-03	-1.860271e-03	-1.111444e-03	-149.143
591.555516	2.173238e-03	-1.199445e-03	1.812263e-03	123.499
591.632783	2.179142e-03	1.759894e-03	1.285080e-03	36.137
591.710050	2.185031e-03	1.368475e-03	-1.703419e-03	-51.223
591.787317	2.190608e-03	-1.642819e-03	-1.449107e-03	-138.585
591.864584	2.196200e-03	-1.527109e-03	1.578363e-03	134.054
591.941851	2.201491e-03	1.510049e-03	1.601973e-03	46.692
592.019118	2.206823e-03	1.673843e-03	-1.438164e-03	-40.669
592.096384	2.211865e-03	-1.362720e-03	-1.742223e-03	-128.032
592.173651	2.216967e-03	-1.807274e-03	1.284020e-03	144.607
592.250918	2.221792e-03	1.202088e-03	1.868514e-03	57.245
592.328185	2.226693e-03	1.926117e-03	-1.117245e-03	-30.116
592.405452	2.231328e-03	-1.029526e-03	-1.979621e-03	-117.477
592.482719	2.236054e-03	-2.029215e-03	9.392668e-04	155.162
592.559986	2.240523e-03	8.465131e-04	2.074454e-03	67.801
592.637253	2.245095e-03	2.115545e-03	-7.516115e-04	-19.559
592.714520	2.249423e-03	-6.546190e-04	-2.152063e-03	-106.919
592.791787	2.253860e-03	-2.184232e-03	5.558924e-04	165.721
592.869054	2.258066e-03	4.554963e-04	2.211648e-03	78.362
592.946321	2.262388e-03	2.234553e-03	-3.537967e-04	-8.997
593.023587	2.266491e-03	-2.508643e-04	-2.252565e-03	-96.355
593.100854	2.270713e-03	-2.265946e-03	1.470722e-04	176.286
593.178121	2.274732e-03	4.249522e-05	2.274335e-03	88.930
593.255388	2.278870e-03	2.278013e-03	6.248829e-05	1.571
593.332655	2.282819e-03	1.678010e-04	-2.276644e-03	-85.785
593.409922	2.286888e-03	-2.270527e-03	-2.730615e-04	-173.142
593.487189	2.290783e-03	-3.781920e-04	2.259348e-03	99.503
593.564456	2.294794e-03	2.243429e-03	4.828098e-04	12.145
593.641723	2.298648e-03	5.868385e-04	-2.222477e-03	-75.209
593.718990	2.302615e-03	-2.196834e-03	-6.898964e-04	-162.566
593.796257	2.306442e-03	-7.919105e-04	2.166230e-03	110.081
593.873524	2.310374e-03	2.131026e-03	8.925018e-04	22.725
593.950790	2.314185e-03	9.916026e-04	-2.090975e-03	-64.628
594.028057	2.318094e-03	-2.046458e-03	-1.088839e-03	-151.984
594.105324	2.321900e-03	-1.184150e-03	1.997251e-03	120.663
594.182591	2.325795e-03	1.943750e-03	1.277169e-03	33.307
594.259858	2.329606e-03	1.367843e-03	-1.885755e-03	-54.045
594.337125	2.333496e-03	-1.823680e-03	-1.455815e-03	-141.400
594.414392	2.337321e-03	-1.541043e-03	1.757344e-03	131.248
594.491659	2.341215e-03	1.687179e-03	1.623180e-03	43.892
594.568926	2.345062e-03	1.702196e-03	-1.613023e-03	-43.459
594.646193	2.348966e-03	-1.535325e-03	-1.777756e-03	-130.815
594.723460	2.352843e-03	-1.849845e-03	1.453941e-03	141.833
594.800727	2.356764e-03	1.369332e-03	1.918142e-03	54.478
594.877993	2.360678e-03	1.982645e-03	-1.281374e-03	-32.874
594.955260	2.364624e-03	-1.190542e-03	-2.043051e-03	-120.231
595.032527	2.368581e-03	-2.099374e-03	1.096724e-03	152.417
595.109794	2.372556e-03	1.000408e-03	2.151326e-03	65.061
595.187061	2.376561e-03	2.198941e-03	-9.014985e-04	-22.292
595.264328	2.380571e-03	-8.004913e-04	-2.241948e-03	-109.649
595.341595	2.384629e-03	-2.280399e-03	6.973034e-04	162.997
595.418862	2.388679e-03	5.924394e-04	2.314045e-03	75.640
595.496129	2.392793e-03	2.342954e-03	-4.858269e-04	-11.715
595.573396	2.396888e-03	-3.779768e-04	-2.366898e-03	-99.073
595.650663	2.401062e-03	-2.385966e-03	2.688260e-04	173.572
595.727930	2.405205e-03	1.588895e-04	2.399951e-03	86.212
595.805196	2.409442e-03	2.408961e-03	-4.811160e-05	-1.144
595.882463	2.413636e-03	6.299033e-05	-2.412813e-03	-88.505
595.959730	2.417938e-03	-2.411635e-03	-1.744667e-04	-175.862
596.036997	2.422186e-03	-2.857997e-04	2.405265e-03	96.776
596.114264	2.426554e-03	2.393852e-03	3.970363e-04	9.417
596.191531	2.430859e-03	5.076605e-04	-2.377258e-03	-77.946
596.268798	2.435296e-03	-2.355651e-03	-6.177175e-04	-165.306
596.346065	2.439659e-03	-7.266952e-04	2.328916e-03	107.330
596.423332	2.444164e-03	2.297241e-03	8.346391e-04	19.967
596.500599	2.448588e-03	9.410429e-04	-2.260535e-03	-67.398
596.577866	2.453161e-03	-2.219004e-03	-1.045954e-03	-154.763
596.655133	2.457647e-03	-1.148875e-03	2.172582e-03	117.870
596.732399	2.462288e-03	2.121490e-03	1.249856e-03	30.504
596.809666	2.466836e-03	1.348410e-03	-2.065689e-03	-56.865
596.886933	2.471545e-03	-2.005414e-03	-1.444594e-03	-144.233
596.964200	2.476157e-03	-1.537931e-03	1.940650e-03	128.396
597.041467	2.480932e-03	1.871647e-03	1.628485e-03	41.026
597.118734	2.485607e-03	1.715795e-03	-1.798414e-03	-46.347
597.196001	2.490448e-03	-1.721212e-03	-1.799934e-03	-133.719
597.273268	2.495187e-03	-1.880453e-03	1.640077e-03	138.906
597.350535	2.500091e-03	1.555277e-03	1.957439e-03	51.531
597.427802	2.504893e-03	2.030460e-03	-1.466874e-03	-35.846
597.505069	2.509859e-03	-1.375142e-03	-2.099613e-03	-123.223
597.582336	2.514723e-03	-2.164486e-03	1.280168e-03	149.398
597.659602	2.519749e-03	1.182231e-03	2.225189e-03	62.019
597.736869	2.524674e-03	2.281329e-03	-1.081441e-03	-25.363
597.814136	2.529758e-03	-9.780782e-04	-2.333032e-03	-112.745
597.891403	2.534743e-03	-2.379927e-03	8.722793e-04	159.871
597.968670	2.539883e-03	7.643180e-04	2.422153e-03	72.487
598.045937	2.544927e-03	2.459362e-03	-6.543611e-04	-14.899
598.123204	2.550120e-03	-5.426706e-04	-2.491711e-03	-102.287
598.200471	2.555220e-03	-2.518874e-03	4.294447e-04	170.325
598.277738	2.560466e-03	3.149275e-04	2.541024e-03	82.935
598.355005	2.565619e-03	2.557862e-03	-1.993525e-04	-4.456
598.432272	2.570915e-03	-8.293727e-05	-2.569577e-03	-91.849
598.509539	2.576119e-03	-2.575894e-03	-3.404334e-05	-179.243
598.586805	2.581464e-03	-1.514095e-04	2.577020e-03	93.362
598.664072	2.586715e-03	2.572707e-03	2.688359e-04	5.965
598.741339	2.592108e-03	3.861958e-04	-2.563178e-03	-81.432
598.818606	2.597401e-03	-2.548212e-03	-5.030994e-04	-168.832
598.895873	2.602845e-03	-6.194945e-04	2.528048e-03	103.769
598.973140	2.608173e-03	2.502495e-03	7.349042e-04	16.366
599.050407	2.613670e-03	8.493838e-04	-2.471804e-03	-71.036
599.127674	2.619023e-03	-2.435815e-03	-9.623320e-04	-158.442
599.204941	2.624581e-03	-1.073965e-03	2.394791e-03	114.154
599.282208	2.629941e-03	2.348605e-03	1.183490e-03	26.744
599.359475	2.635581e-03	1.291380e-03	-2.297526e-03	-60.661
599.436742	2.640914e-03	-2.241464e-03	-1.396520e-03	-148.075
599.514008	2.646682e-03	-1.499837e-03	2.180691e-03	124.519
599.591275	2.651906e-03	2.115159e-03	1.599596e-03	37.099
599.668542	2.657941e-03	1.697669e-03	-2.045134e-03	-50.304
599.745809	2.662773e-03	-1.970611e-03	-1.790824e-03	-137.737
599.823076	2.669736e-03	-1.883677e-03	1.891890e-03	134.875
599.900343	2.671663e-03	1.808483e-03	1.966512e-03	47.397
599.977610	2.689321e-03	2.072931e-03	-1.713303e-03	-39.574
600.054877	2.746685e-03	-1.604431e-03	-2.229367e-03	-125.742
600.132144	2.797204e-03	-2.367488e-03	1.489748e-03	147.820
600.209411	2.832362e-03	1.369282e-03	2.479383e-03	61.090
600.286678	2.861014e-03	2.577354e-03	-1.242032e-03	-25.730
600.363945	2.885952e-03	-1.108888e-03	-2.664411e-03	-112.596
600.441211	2.908128e-03	-2.741327e-03	9.707396e-04	160.500
600.518478	2.928366e-03	8.279727e-04	2.808877e-03	73.576
600.595745	2.946866e-03	2.867019e-03	-6.813388e-04	-13.368
600.673012	2.964126e-03	-5.311631e-04	-2.916147e-03	-100.323
600.750279	2.980115e-03	-2.956023e-03	3.781645e-04	172.710
600.827546	2.995233e-03	2.226520e-04	2.986946e-03	85.737
600.904813	3.009340e-03	3.008631e-03	-6.533384e-05	-1.244
600.982080	3.022807e-03	9.348593e-05	-3.021361e-03	-88.228
601.059347	3.035431e-03	-3.024860e-03	-2.531042e-04	-175.217
601.136614	3.047572e-03	-4.132197e-04	3.019428e-03	97.793
601.213881	3.058985e-03	3.004814e-03	5.731345e-04	10.799
601.291148	3.070032e-03	7.325516e-04	-2.981353e-03	-76.195
601.368414	3.080438e-03	-2.948832e-03	-8.907810e-04	-163.192
601.445681	3.090567e-03	-1.047533e-03	2.907624e-03	109.813
601.522948	3.100124e-03	2.857560e-03	1.202129e-03	22.816
601.600215	3.109475e-03	1.354292e-03	-2.799058e-03	-64.181
601.677482	3.118310e-03	-2.731990e-03	-1.503358e-03	-151.177
601.754749	3.126997e-03	-1.649065e-03	2.656820e-03	121.828
601.832016	3.135217e-03	2.573466e-03	1.790771e-03	34.832
601.909283	3.143337e-03	1.928234e-03	-2.482435e-03	-52.162
601.986550	3.151034e-03	-2.383688e-03	-2.060836e-03	-139.155
602.063817	3.158670e-03	-2.188362e-03	2.277777e-03	133.853
602.141084	3.165924e-03	2.164704e-03	2.310223e-03	46.863
602.218351	3.173149e-03	2.426230e-03	-2.045062e-03	-40.127
602.295617	3.180030e-03	-1.918892e-03	-2.535832e-03	-127.115
602.372884	3.186909e-03	-2.638872e-03	1.786825e-03	145.897
602.450151	3.193481e-03	1.648938e-03	2.734835e-03	58.913
602.527418	3.200072e-03	2.823604e-03	-1.505895e-03	-28.072
602.604685	3.206392e-03	-1.357808e-03	-2.904704e-03	-115.054
602.681952	3.212748e-03	-2.978058e-03	1.205371e-03	157.964
602.759219	3.218868e-03	1.048722e-03	3.043238e-03	70.986
602.836486	3.225038e-03	3.100208e-03	-8.885816e-04	-15.993
602.913753	3.231006e-03	-7.251133e-04	-3.148589e-03	-102.969
602.991020	3.237033e-03	-3.188391e-03	5.590574e-04	170.055
603.068287	3.242893e-03	3.905963e-04	3.219284e-03	83.082
603.145554	3.248818e-03	3.241327e-03	-2.204865e-04	-3.891
603.222820	3.254609e-03	-4.892441e-05	-3.254242e-03	-90.861
603.300087	3.260469e-03	-3.258136e-03	-1.233231e-04	-177.832
603.377354	3.266229e-03	-2.960509e-04	3.252785e-03	95.200
603.454621	3.272059e-03	3.238346e-03	4.684869e-04	8.232
603.531888	3.277821e-03	6.404226e-04	-3.214649e-03	-78.733
603.609155	3.283651e-03	-3.181902e-03	-8.110865e-04	-165.699
603.686422	3.289446e-03	-9.802719e-04	3.139988e-03	107.338
603.763689	3.295305e-03	3.089165e-03	1.147214e-03	20.373
603.840956	3.301161e-03	1.311712e-03	-3.029369e-03	-66.587
603.918223	3.307076e-03	-2.960909e-03	-1.473014e-03	-153.550
603.995490	3.313018e-03	-1.630932e-03	2.883774e-03	119.491
604.072757	3.319013e-03	2.798318e-03	1.784729e-03	32.529
604.150023	3.325063e-03	1.934238e-03	-2.704583e-03	-54.429
604.227290	3.331159e-03	-2.602969e-03	-2.078743e-03	-141.389
604.304557	3.337338e-03	-2.218099e-03	2.493564e-03	131.654
604.381824	3.343554e-03	2.376815e-03	2.351618e-03	44.695
604.459091	3.349880e-03	2.479182e-03	-2.252854e-03	-42.262
604.536358	3.356234e-03	-2.122168e-03	-2.600136e-03	-129.220
604.613625	3.362721e-03	-2.714393e-03	1.984934e-03	143.823
604.690892	3.369228e-03	1.841674e-03	2.821335e-03	56.865
604.768159	3.375890e-03	2.920911e-03	-1.692605e-03	-30.091
604.845426	3.382562e-03	-1.538280e-03	-3.012544e-03	-117.050
604.922693	3.389411e-03	-3.096222e-03	1.378954e-03	155.993
604.999960	3.396260e-03	1.215208e-03	3.171412e-03	69.034
605.077226	3.403303e-03	3.238144e-03	-1.047327e-03	-17.923
605.154493	3.410339e-03	-8.759152e-04	-3.295934e-03	-104.883
605.231760	3.417583e-03	-3.344857e-03	7.012861e-04	168.159
605.309027	3.424813e-03	5.240602e-04	3.384480e-03	81.198
605.386294	3.432263e-03	3.414923e-03	-3.445743e-04	-5.762
605.463561	3.439693e-03	-1.634607e-04	-3.435807e-03	-92.724
605.540828	3.447353e-03	-3.447301e-03	-1.892618e-05	-179.685
605.618095	3.454987e-03	-2.019474e-04	3.449080e-03	93.351
605.695362	3.462857e-03	3.441362e-03	3.852363e-04	6.387
605.772629	3.470698e-03	5.681531e-04	-3.423879e-03	-80.578
605.849896	3.478779e-03	-3.396898e-03	-7.503237e-04	-167.544
605.927163	3.486828e-03	-9.311139e-04	3.360208e-03	105.488
606.004429	3.495118e-03	3.314125e-03	1.110147e-03	18.520
606.081696	3.503375e-03	1.286801e-03	-3.258494e-03	-68.451
606.158963	3.511871e-03	-3.193680e-03	-1.460701e-03	-155.422
606.236230	3.520335e-03	-1.631242e-03	3.119585e-03	117.605
606.313497	3.529033e-03	3.036619e-03	1.798058e-03	30.631
606.390764	3.537701e-03	1.960567e-03	-2.944742e-03	-56.345
606.468031	3.546595e-03	-2.844407e-03	-2.118416e-03	-143.323
606.545298	3.555464e-03	-2.271050e-03	2.735627e-03	129.699
606.622565	3.564548e-03	2.618898e-03	2.418134e-03	42.718
606.699832	3.573613e-03	2.559149e-03	-2.494287e-03	-44.265
606.777099	3.582880e-03	-2.362325e-03	-2.693780e-03	-131.249
606.854366	3.592136e-03	-2.821548e-03	2.223130e-03	141.765
606.931632	3.601578e-03	2.077268e-03	2.942162e-03	54.777
607.008899	3.611018e-03	3.055191e-03	-1.924906e-03	-32.213
607.086166	3.620627e-03	-1.766636e-03	-3.160370e-03	-119.205
607.163433	3.630245e-03	-3.257319e-03	1.602671e-03	153.802
607.240700	3.640012e-03	1.433628e-03	3.345803e-03	66.806
607.317967	3.649800e-03	3.425498e-03	-1.259763e-03	-20.192
607.395234	3.659716e-03	-1.081707e-03	-3.496203e-03	-107.192
607.472501	3.669666e-03	-3.557651e-03	8.997591e-04	165.807
607.549768	3.679722e-03	7.145593e-04	3.609676e-03	78.803
607.627035	3.689825e-03	3.652077e-03	-5.264442e-04	-8.203
607.704302	3.700012e-03	-3.360560e-04	-3.684719e-03	-95.211
607.781569	3.710259e-03	-3.707473e-03	1.437673e-04	177.779
607.858835	3.720567e-03	-4.978654e-05	3.720234e-03	90.767
607.936102	3.730949e-03	3.722949e-03	2.441990e-04	3.753
608.013369	3.741370e-03	4.388506e-04	-3.715543e-03	-83.264
608.090636	3.751877e-03	-3.698042e-03	-6.333019e-04	-170.282
608.167903	3.762402e-03	-8.269604e-04	3.670396e-03	102.697
608.245170	3.773024e-03	3.632717e-03	1.019353e-03	15.674
608.322437	3.783645e-03	1.209926e-03	-3.584976e-03	-71.351
608.399704	3.794372e-03	-3.527375e-03	-1.398173e-03	-158.378
608.476971	3.805082e-03	-1.583591e-03	3.459897e-03	114.594
608.554238	3.815903e-03	3.382847e-03	1.765634e-03	27.562
608.631505	3.826696e-03	1.943872e-03	-3.296205e-03	-59.471
608.708772	3.837599e-03	-3.200387e-03	-2.117709e-03	-146.507
608.786039	3.848470e-03	-2.286807e-03	3.095358e-03	126.456
608.863305	3.859442e-03	2.981661e-03	2.450509e-03	39.415
608.940572	3.870390e-03	2.608596e-03	-2.859221e-03	-47.624
609.017839	3.881416e-03	-2.728733e-03	-2.760327e-03	-134.670
609.095106	3.892442e-03	-2.905644e-03	2.590046e-03	138.287
609.172373	3.903503e-03	2.444042e-03	3.043681e-03	51.236
609.249640	3.914616e-03	3.174600e-03	-2.290444e-03	-35.810
609.326907	3.925685e-03	-2.130381e-03	-3.297344e-03	-122.866
609.404174	3.936903e-03	-3.412392e-03	1.963361e-03	150.086
609.481441	3.947939e-03	1.790871e-03	3.518380e-03	63.024
609.558708	3.959305e-03	3.616270e-03	-1.612045e-03	-24.026
609.635975	3.970235e-03	-1.428939e-03	-3.704174e-03	-111.095
609.713242	3.981831e-03	-3.783833e-03	1.239996e-03	161.856
609.790508	3.992580e-03	1.048296e-03	3.852502e-03	74.778
609.867775	4.003763e-03	3.912278e-03	-8.509983e-04	-12.272
609.945042	4.017357e-03	-6.417074e-04	-3.965774e-03	-99.191
610.022309	4.091285e-03	-4.075095e-03	3.636089e-04	174.901
610.099576	4.214119e-03	4.110980e-05	4.213918e-03	89.441
610.176843	4.290961e-03	4.283945e-03	2.452806e-04	3.277
610.254110	4.351348e-03	5.285062e-04	-4.319133e-03	-83.024
610.331377	4.402608e-03	-4.327518e-03	-8.096611e-04	-169.403
610.408644	4.448009e-03	-1.088902e-03	4.312664e-03	104.170
610.485911	4.488668e-03	4.275950e-03	1.365428e-03	17.710
610.563178	4.525953e-03	1.638616e-03	-4.218908e-03	-68.774
610.640445	4.560068e-03	-4.142029e-03	-1.907307e-03	-155.275
610.717711	4.591903e-03	-2.170713e-03	4.046427e-03	118.211
610.794978	4.621360e-03	3.932396e-03	2.427597e-03	31.688
610.872245	4.649145e-03	2.677153e-03	-3.800974e-03	-54.842
610.949512	4.675034e-03	-3.652442e-03	-2.918153e-03	-141.377
611.026779	4.699639e-03	-3.149823e-03	3.487868e-03	132.085
611.104046	4.722677e-03	3.307588e-03	3.370984e-03	45.544
611.181313	4.744701e-03	3.580927e-03	-3.112739e-03	-40.999
611.258580	4.765402e-03	-2.903733e-03	-3.778543e-03	-127.542
611.335847	4.785290e-03	-3.963206e-03	2.681790e-03	145.915
611.413114	4.804050e-03	2.447404e-03	4.133897e-03	59.373
611.490381	4.822152e-03	4.290092e-03	-2.201876e-03	-27.169
611.567648	4.839288e-03	-1.945780e-03	-4.430874e-03	-113.708
611.644914	4.855890e-03	-4.555832e-03	1.680493e-03	159.753
611.722181	4.871666e-03	1.406660e-03	4.664166e-03	73.217
611.799448	4.887010e-03	4.755588e-03	-1.125723e-03	-13.318
611.876715	4.901654e-03	-8.383857e-04	-4.829423e-03	-99.848
611.953982	4.915948e-03	-4.885517e-03	5.461434e-04	173.621
612.031249	4.929658e-03	2.497447e-04	4.923328e-03	87.096
612.108516	4.943087e-03	4.942842e-03	4.927832e-05	0.571
612.185783	4.956038e-03	3.501472e-04	-4.943654e-03	-85.949
612.263050	4.968767e-03	-4.925895e-03	-6.513083e-04	-172.468
612.340317	4.981117e-03	-9.519704e-04	4.889302e-03	101.018
612.417584	4.993292e-03	4.834152e-03	1.250575e-03	14.504
612.494851	5.005183e-03	1.546336e-03	-4.760326e-03	-72.004
612.572117	5.016940e-03	-4.668246e-03	-1.837706e-03	-158.512
612.649384	5.028499e-03	-2.123922e-03	4.557934e-03	114.985
612.726651	5.039959e-03	4.429959e-03	2.403467e-03	28.482
612.803918	5.051305e-03	2.675614e-03	-4.284480e-03	-58.016
612.881185	5.062578e-03	-4.122206e-03	-2.938896e-03	-144.513
612.958452	5.073814e-03	-3.192641e-03	3.943429e-03	128.994
613.035719	5.085001e-03	3.748993e-03	3.435446e-03	42.501
613.112986	5.096223e-03	3.666709e-03	-3.539313e-03	-43.987
613.190253	5.107413e-03	-3.315359e-03	-3.885108e-03	-130.476
613.267520	5.118707e-03	-4.090128e-03	3.077663e-03	143.040
613.344787	5.129981e-03	2.827310e-03	4.280540e-03	56.555
613.422054	5.141421e-03	4.455931e-03	-2.564934e-03	-29.926
613.499320	5.152851e-03	-2.291725e-03	-4.615178e-03	-116.407
613.576587	5.164503e-03	-4.757981e-03	2.008409e-03	157.115
613.653854	5.176153e-03	1.716265e-03	4.883338e-03	70.636
613.731121	5.188074e-03	4.991071e-03	-1.416094e-03	-15.840
613.808388	5.199998e-03	-1.109251e-03	-5.080309e-03	-102.317
613.885655	5.212238e-03	-5.151005e-03	7.965981e-04	171.209
613.962922	5.224481e-03	4.795485e-04	5.202426e-03	84.733
614.040189	5.237079e-03	5.234665e-03	-1.590088e-04	-1.740
614.117456	5.249681e-03	1.635663e-04	-5.247132e-03	-88.215
614.194723	5.262670e-03	-5.240066e-03	-4.872439e-04	-174.688
614.271990	5.275660e-03	-8.105447e-04	5.213023e-03	98.838
614.349257	5.289064e-03	5.166389e-03	1.132528e-03	12.364
614.426523	5.302466e-03	1.451707e-03	-5.099872e-03	-74.111
614.503790	5.316302e-03	-5.014004e-03	-1.767153e-03	-160.585
614.581057	5.330133e-03	-2.077389e-03	4.908642e-03	112.939
614.658324	5.344410e-03	4.784465e-03	2.381515e-03	26.462
614.735591	5.358679e-03	2.678085e-03	-4.641476e-03	-60.015
614.812858	5.373401e-03	-4.480496e-03	-2.966243e-03	-146.494
614.890125	5.388111e-03	-3.244591e-03	4.301670e-03	127.026
614.967392	5.403276e-03	4.105956e-03	3.512339e-03	40.545
615.044659	5.418425e-03	3.768149e-03	-3.893633e-03	-45.938
615.121926	5.434024e-03	-3.665787e-03	-4.011313e-03	-132.423
615.199193	5.449604e-03	-4.240572e-03	3.422825e-03	141.091
615.276460	5.465625e-03	3.165948e-03	4.455315e-03	54.602
615.353726	5.481623e-03	4.654377e-03	-2.895680e-03	-31.887
615.430993	5.498048e-03	-2.613328e-03	-4.837256e-03	-118.380
615.508260	5.514447e-03	-5.002894e-03	2.319520e-03	155.126
615.585527	5.531255e-03	2.015653e-03	5.150915e-03	68.629
